,GameID,Team,TeamVegas,ClosingSpread,TeamFP,MIN,Pred
371,21900186.0,Memphis,104.25,6.5,243.75,240.01,227.95713760444744
372,21900187.0,Golden State,111.25,3.5,216.75,239.99999999999997,239.82670516837706
373,21900187.0,New Orleans,114.75,-3.5,235.5,240.01000000000002,247.3229000113817
374,21900188.0,Atlanta,103.0,14.5,208.5,239.99,223.7185140994773
375,21900188.0,LA Lakers,117.5,-14.5,276.25,240.01000000000002,254.77417844906816
376,21900189.0,Cleveland,102.25,5.5,207.25,240.01000000000002,225.09306229510437
377,21900189.0,New York,107.75,-5.5,250.75,240.01,236.87279704839744
378,21900190.0,Brooklyn,108.0,-2.5,191.0,239.98000000000002,236.41461431652175
379,21900190.0,Indiana,105.5,2.5,270.75,239.99999999999997,231.0601894286613
380,21900191.0,Charlotte,102.75,8.5,220.25,240.01,225.0283755919202
381,21900191.0,Toronto,111.25,-8.5,303.25,240.01,243.23342021064587
382,21900192.0,Chicago,111.0,8.5,238.0,239.99,238.01374453874018
383,21900192.0,Milwaukee,119.5,-8.5,268.0,240.00000000000003,256.21878915746584
384,21900193.0,Houston,119.5,-7.5,295.0,240.01000000000002,255.93489623727677
385,21900193.0,Portland,112.0,7.5,243.0,240.01000000000002,239.8716215736953
386,21900194.0,Dallas,114.0,-4.5,239.25,240.01000000000002,246.42630484549625
387,21900194.0,San Antonio,109.5,4.5,221.5,240.00000000000003,236.78834004734736
388,21900195.0,Boston,111.75,2.5,245.5,240.01,240.89759014594915
389,21900195.0,Phoenix,114.25,-2.5,214.75,239.98,246.2520150338096
390,21900196.0,Minnesota,105.0,9.0,255.25,239.99,228.42789339004932
391,21900196.0,Utah,114.0,-9.0,231.25,240.01000000000002,247.70382298634703
392,21900197.0,LA Clippers,115.0,-7.5,223.25,240.0,248.85196772082952
393,21900197.0,Oklahoma City,107.5,7.5,213.75,240.01999999999998,232.78869305724805
394,21900198.0,Golden State,107.5,6.5,268.75,240.0,233.07258597743714
395,21900198.0,Memphis,114.0,-6.5,210.75,240.01,246.99409068587437
396,21900199.0,New Orleans,117.25,-3.0,260.25,240.00000000000003,251.11591383820235
397,21900199.0,Portland,114.25,3.0,230.5,240.0,244.69060397276974
398,21900200.0,Phoenix,108.25,3.0,241.75,240.01,235.2466992841734
399,21900200.0,Sacramento,111.25,-3.0,259.25,240.01,241.672009149606
400,21900201.0,LA Lakers,110.5,-11.5,262.0,240.0,242.90461088513854
401,21900201.0,Oklahoma City,99.0,11.5,224.75,240.0,218.27425640098028
402,21900202.0,New York,98.5,13.0,223.5,240.0,217.06142496331364
403,21900202.0,Philadelphia,111.5,-13.0,242.5,240.0,244.9044343801882
404,21900203.0,San Antonio,119.75,-2.0,275.25,239.99999999999997,254.7669812049284
405,21900203.0,Washington,117.75,2.0,272.5,240.01000000000002,250.48344129464002
406,21900204.0,Atlanta,111.25,11.0,254.75,240.0,237.69750826695903
407,21900204.0,Milwaukee,122.25,-11.0,276.0,240.04000000000002,261.25697777354515
408,21900205.0,Brooklyn,111.5,-4.5,232.25,239.98999999999995,242.49134455858112
409,21900205.0,Charlotte,107.0,4.5,203.25,240.0,232.85337976043223
410,21900206.0,Cleveland,101.75,9.5,216.5,240.00000000000003,223.1704985569651
411,21900206.0,Miami,111.25,-9.5,263.5,239.99999999999997,243.51731313083494
412,21900207.0,Orlando,101.5,3.0,231.75,239.99,224.62230650950252
413,21900207.0,Toronto,104.5,-3.0,240.75,239.98000000000005,231.0476163749351
414,21900208.0,Dallas,115.0,-14.5,299.0,240.01000000000002,250.839218162153
415,21900208.0,Golden State,100.5,14.5,194.75,240.0,219.78355381256216
416,21900209.0,Chicago,110.75,1.0,261.25,239.99999999999997,239.7494454114667
417,21900209.0,Detroit,111.75,-1.0,221.0,240.01,241.89121536661088
418,21900210.0,Minnesota,110.0,3.0,219.75,240.02,238.001171485014
419,21900210.0,Utah,113.0,-3.0,238.25,240.0,244.4264813504466
420,21900211.0,Denver,111.5,-1.5,254.0,240.0,241.6396657980139
421,21900211.0,Houston,110.0,1.5,215.25,240.0,238.4270108652976
424,21900213.0,Milwaukee,121.0,-14.0,291.5,240.02,260.1411763906548
425,21900213.0,Portland,107.0,14.0,274.75,240.0,230.15639701863608
426,21900214.0,New Orleans,115.75,3.5,265.5,240.00000000000003,246.9096336848243
427,21900214.0,Phoenix,119.25,-3.5,250.0,240.00000000000003,254.405828527829
428,21900215.0,Atlanta,110.75,6.0,227.0,239.99000000000004,238.32998081052133
429,21900215.0,Detroit,116.75,-6.0,289.0,240.02,251.18060054138653
430,21900216.0,Charlotte,114.25,6.0,252.0,240.0,243.83892521220253
431,21900216.0,Washington,120.25,-6.0,265.75,239.99999999999997,256.68954494306774
432,21900217.0,Brooklyn,108.25,-2.0,248.0,239.99000000000004,236.66616388511875
433,21900217.0,Sacramento,106.25,2.0,207.25,240.01999999999998,232.38262397483035
434,21900218.0,Philadelphia,113.5,-7.0,263.25,239.99,246.34904508858588
435,21900218.0,San Antonio,106.5,7.0,202.0,240.00999999999996,231.35665540257654
436,21900219.0,Chicago,106.75,4.5,233.25,240.00999999999996,232.45988373174072
437,21900219.0,Miami,111.25,-4.5,263.0,239.98999999999998,242.0978485298896
438,21900220.0,LA Lakers,107.0,-5.0,276.25,239.99999999999997,235.55036250222838
439,21900220.0,Oklahoma City,102.0,5.0,248.25,239.99999999999997,224.8415127265074
440,21900221.0,Cleveland,105.25,10.5,201.0,240.01000000000002,228.39555003845723
441,21900221.0,Dallas,115.75,-10.5,293.25,240.02,250.88413456747125
442,21900222.0,Boston,101.25,4.5,218.5,239.99,223.8029711005274
443,21900222.0,Denver,105.75,-4.5,228.0,239.99999999999997,233.4409358986763
444,21900223.0,Golden State,96.75,16.0,235.25,240.01,213.45527400190585
445,21900223.0,Utah,112.75,-16.0,251.0,239.98999999999998,247.72359328421297
446,21900224.0,Houston,111.0,5.0,246.75,239.98999999999998,239.00736975940194
447,21900224.0,LA Clippers,116.0,-5.0,263.25,240.0,249.7162195351229
448,21900225.0,Minnesota,120.0,-4.5,245.25,239.99999999999997,255.8702095340926
449,21900225.0,Phoenix,115.5,4.5,235.5,239.98000000000002,246.2322447359437
450,21900226.0,Charlotte,108.25,2.0,247.25,240.0,235.53059220436245
451,21900226.0,Chicago,110.25,-2.0,252.75,240.00000000000003,239.81413211465087
452,21900227.0,Indiana,103.5,-6.5,241.0,240.0,230.46725748083077
453,21900227.0,Orlando,97.0,6.5,228.25,240.01000000000002,216.5457527723935
454,21900228.0,Atlanta,108.5,7.0,258.0,240.03000000000003,234.50462363210863
455,21900228.0,Toronto,115.5,-7.0,238.5,240.01,249.497013318118
456,21900229.0,New York,107.0,2.5,238.25,240.01999999999998,233.42116560081038
457,21900229.0,San Antonio,109.5,-2.5,245.75,239.98,238.77559048867084
458,21900230.0,Miami,102.5,5.5,183.0,240.0,225.4865583237959
459,21900230.0,Philadelphia,108.0,-5.5,250.0,239.98999999999998,237.26629307708896
460,21900231.0,Cleveland,110.5,6.0,235.75,240.01,237.93648478182982
461,21900231.0,Portland,116.5,-6.0,217.0,240.01,250.787104512695
462,21900232.0,LA Lakers,117.25,-8.0,240.0,240.01000000000002,252.53537843914768
463,21900232.0,Memphis,109.25,8.0,255.25,239.98999999999998,235.40121879799412
464,21900233.0,Detroit,106.75,12.5,205.5,240.01000000000002,230.18874037022817
465,21900233.0,Milwaukee,119.25,-12.5,255.75,240.01999999999995,256.9608648095306
466,21900234.0,New Orleans,110.25,6.0,238.5,240.00000000000006,237.5429887531383
467,21900234.0,Utah,116.25,-6.0,260.75,239.99,250.3936084840035
468,21900235.0,Dallas,111.75,5.5,281.25,239.99000000000004,240.04591138538194
469,21900235.0,Houston,117.25,-5.5,255.5,239.99,251.825646138675
470,21900236.0,Brooklyn,109.0,-2.5,200.25,239.99,237.9885984312878
471,21900236.0,New York,106.5,2.5,224.75,240.01000000000002,232.63417354342735
472,21900237.0,Sacramento,116.0,2.0,234.75,240.00000000000003,247.7289690937994
473,21900237.0,Washington,118.0,-2.0,234.25,239.99999999999997,252.01250900408783
474,21900238.0,Denver,112.5,-11.0,241.0,239.99999999999997,245.91063265457612
475,21900238.0,Phoenix,101.5,11.0,210.5,240.01000000000002,222.35116314798998
476,21900239.0,LA Clippers,122.75,-12.5,273.5,240.01000000000002,262.4698092112118
477,21900239.0,New Orleans,110.25,12.5,229.25,239.99999999999997,235.69768477190937
478,21900240.0,Brooklyn,109.0,1.0,257.5,240.01000000000002,236.99497321062609
479,21900240.0,Cleveland,110.0,-1.0,227.75,240.0,239.13674316577027
480,21900241.0,Detroit,106.75,-5.0,234.25,240.00000000000003,235.15686647353687
481,21900241.0,Orlando,101.75,5.0,200.25,240.0,224.44801669781592
482,21900242.0,Indiana,113.25,-10.0,267.75,240.0,246.8072278204616
483,21900242.0,Memphis,103.25,10.0,242.75,239.98999999999998,225.38952826901962
484,21900243.0,Atlanta,116.0,4.5,238.0,240.02999999999997,247.01923679332674
485,21900243.0,Minnesota,120.5,-4.5,270.25,239.99999999999997,256.65720159147565
486,21900244.0,Boston,106.0,-6.0,217.5,240.00000000000003,234.2602713076514
487,21900244.0,Sacramento,100.0,6.0,227.0,240.00000000000003,221.40965157678622
488,21900245.0,Charlotte,101.0,10.5,214.25,240.00000000000003,221.7061175507015
489,21900245.0,Miami,111.5,-10.5,261.25,239.98999999999998,244.1947020797155
490,21900246.0,Philadelphia,107.5,-2.0,232.75,240.0,235.48567579904423
491,21900246.0,Toronto,105.5,2.0,222.0,240.0,231.2021358887558
492,21900247.0,Chicago,112.5,1.0,213.25,240.04000000000002,242.5039176123073
493,21900247.0,Portland,113.5,-1.0,257.75,240.01,244.64568756745146
494,21900248.0,Milwaukee,117.25,-8.5,249.75,240.0,252.67732489924222
495,21900248.0,Utah,108.75,8.5,250.0,240.00000000000006,234.47228028051654
496,21900249.0,LA Lakers,113.5,-4.5,243.5,239.98000000000002,245.63931278811322
497,21900249.0,San Antonio,109.0,4.5,219.25,240.00999999999996,236.00134798996433
498,21900250.0,Golden State,102.75,7.5,233.25,239.99999999999997,225.31226851210926
499,21900250.0,Oklahoma City,110.25,-7.5,241.75,240.0,241.37554317569075
500,21900251.0,Dallas,111.75,2.0,224.0,240.0,241.03953660604367
501,21900251.0,LA Clippers,113.75,-2.0,259.5,240.01,245.32307651633207
502,21900252.0,Denver,118.5,-10.0,277.0,240.01000000000002,255.0706444229834
503,21900252.0,Washington,108.5,10.0,223.0,240.0,233.65294487154142
504,21900253.0,Boston,111.25,-8.5,267.75,239.99999999999994,243.23342021064587
505,21900253.0,Brooklyn,102.75,8.5,245.5,240.03,225.0283755919202
506,21900254.0,Charlotte,105.5,4.0,218.75,240.00000000000003,230.63435004837768
507,21900254.0,Detroit,109.5,-4.0,210.0,240.0,239.20142986895445
508,21900255.0,Cleveland,104.5,1.0,223.25,239.99,229.91204469417883
509,21900255.0,Orlando,105.5,-1.0,242.5,240.01000000000002,232.05381464932302
510,21900256.0,Indiana,105.0,-1.5,242.0,239.99999999999994,231.40876905203453
511,21900256.0,Utah,103.5,1.5,211.5,240.01000000000002,228.19611411931822
512,21900257.0,Philadelphia,110.0,-9.5,236.5,240.02,241.54983298737736
513,21900257.0,Sacramento,100.5,9.5,210.5,240.02,221.20301841350752
514,21900258.0,New York,100.25,9.5,217.75,240.01000000000002,220.809522384816
515,21900258.0,Toronto,109.75,-9.5,266.5,240.01,241.15633695868584
516,21900259.0,Houston,116.5,-7.0,240.25,240.00000000000003,251.07099743288407
517,21900259.0,Miami,109.5,7.0,228.25,239.97,236.0786077468747
518,21900260.0,LA Clippers,116.5,-6.0,268.25,239.99999999999997,250.787104512695
519,21900260.0,Memphis,110.5,6.0,257.5,240.0,237.93648478182982
520,21900261.0,Atlanta,112.5,14.5,228.25,240.01999999999998,238.67136318975486
521,21900261.0,Milwaukee,127.0,-14.5,253.25,240.01999999999998,269.7270275393457
522,21900262.0,Minnesota,113.25,3.0,255.75,240.01000000000002,243.1166198580037
523,21900262.0,San Antonio,116.25,-3.0,227.5,240.02,249.54192972343628
524,21900263.0,Phoenix,123.0,-6.5,266.5,240.0,261.1599477187689
525,21900263.0,Washington,116.5,6.5,275.0,239.98000000000002,247.23844301033165
526,21900264.0,LA Lakers,118.75,-6.5,239.25,240.01,254.47051523101317
527,21900264.0,New Orleans,112.25,6.5,232.5,240.0,240.5490105225759
528,21900265.0,Oklahoma City,108.25,3.0,215.5,240.01000000000002,235.2466992841734
529,21900265.0,Portland,111.25,-3.0,257.5,240.01000000000005,241.672009149606
530,21900266.0,Chicago,108.75,-2.5,222.0,240.0,237.5951024025963
531,21900266.0,Golden State,106.25,2.5,275.5,239.98999999999998,232.24067751473584
532,21900267.0,Boston,108.5,-4.0,241.0,240.0,237.6274457541884
533,21900267.0,Brooklyn,104.5,4.0,265.75,240.01,229.06036593361162
534,21900268.0,Charlotte,102.5,8.0,237.75,239.98999999999998,224.77682602332322
535,21900268.0,Detroit,110.5,-8.0,235.75,240.0,241.91098566447678
536,21900269.0,Orlando,103.25,2.5,230.0,240.0,227.51872517043765
537,21900269.0,Toronto,105.75,-2.5,231.0,239.98999999999998,232.87315005829814
538,21900270.0,Cleveland,109.25,11.5,240.75,240.0,234.40759357733236
539,21900270.0,Milwaukee,120.75,-11.5,254.25,239.99,259.0379480614906
540,21900271.0,New York,101.5,6.0,191.25,239.99,223.7706277489353
541,21900271.0,Philadelphia,107.5,-6.0,233.0,239.99000000000004,236.6212474798005
544,21900273.0,Golden State,98.25,11.5,194.5,240.0,217.09376831490573
545,21900273.0,Miami,109.75,-11.5,250.5,239.99,241.724122799064
546,21900274.0,Memphis,108.25,7.0,224.25,240.01999999999995,234.11112760341712
547,21900274.0,Utah,115.25,-7.0,223.5,239.99000000000004,249.1035172894265
548,21900275.0,New Orleans,112.5,4.5,221.5,240.01000000000002,241.51029239164555
549,21900275.0,Oklahoma City,117.0,-4.5,242.0,240.01,251.14825718979444
550,21900276.0,LA Clippers,114.75,-5.5,226.5,240.01000000000002,247.89068585175986
551,21900276.0,San Antonio,109.25,5.5,252.5,239.99999999999997,236.11095109846678
552,21900277.0,Dallas,115.75,-2.0,241.25,240.01000000000002,248.4710447458642
553,21900277.0,Phoenix,113.75,2.0,238.75,240.0,244.18750483557577
554,21900278.0,Chicago,110.0,7.0,230.25,239.99,236.86559980425773
555,21900278.0,Portland,117.0,-7.0,243.75,239.98999999999998,251.8579894902671
556,21900279.0,LA Lakers,122.75,-11.5,277.25,239.99,262.18591629102275
557,21900279.0,Washington,111.25,11.5,234.25,239.99999999999997,237.5555618068645
560,21900281.0,Indiana,100.0,6.5,222.75,240.01,221.2677051166917
561,21900281.0,Philadelphia,106.5,-6.5,245.0,240.01999999999998,235.18920982512896
562,21900282.0,Atlanta,112.5,13.5,214.25,240.0,238.95525610994395
563,21900282.0,Houston,126.0,-13.5,310.0,240.0,267.8691505043905
564,21900283.0,Charlotte,106.0,14.0,217.25,240.0,228.58241290387002
565,21900283.0,Milwaukee,120.0,-14.0,298.25,239.99,258.5671922758887
566,21900284.0,Brooklyn,105.5,4.0,231.0,240.01000000000002,230.63435004837768
567,21900284.0,Miami,109.5,-4.0,217.25,240.01000000000002,239.20142986895445
568,21900285.0,Boston,108.0,-7.5,243.5,240.01,237.8340789174671
569,21900285.0,New York,100.5,7.5,212.25,240.00000000000003,221.77080425388564
570,21900286.0,Memphis,109.5,12.0,253.5,239.99999999999997,234.65914314592936
571,21900286.0,Minnesota,121.5,-12.0,245.75,240.0,260.3603826076597
572,21900287.0,Dallas,108.25,6.0,252.75,240.00000000000003,234.39502052360618
573,21900287.0,LA Lakers,114.25,-6.0,229.75,240.01,247.24564025447137
574,21900288.0,Detroit,110.25,-2.5,279.0,239.97000000000003,239.9560785747454
575,21900288.0,San Antonio,107.75,2.5,208.25,240.0,234.6016536868849
576,21900289.0,New Orleans,115.0,-2.5,228.25,240.0,247.43250311988416
577,21900289.0,Oklahoma City,112.5,2.5,221.25,240.00999999999996,242.0780782320237
578,21900290.0,Golden State,98.0,8.0,215.0,240.01999999999998,217.69389750687597
579,21900290.0,Orlando,106.0,-8.0,233.0,240.0,234.82805714802953
580,21900291.0,Toronto,105.0,-2.0,298.25,240.00000000000003,231.55071551212907
581,21900291.0,Utah,103.0,2.0,236.75,240.01,227.26717560184065
582,21900292.0,LA Clippers,126.25,-12.5,289.0,239.98999999999998,267.978753612893
583,21900292.0,Washington,113.75,12.5,261.25,240.02,241.20662917359056
584,21900293.0,Charlotte,109.0,4.0,245.75,240.01,236.14329445005887
585,21900293.0,Phoenix,113.0,-4.0,246.25,240.01000000000002,244.71037427063567
586,21900294.0,Philadelphia,107.0,-5.0,241.25,240.01,235.55036250222838
587,21900294.0,Utah,102.0,5.0,221.0,240.01,224.8415127265074
588,21900295.0,Atlanta,114.5,-6.5,228.0,239.98999999999995,247.7810827432574
589,21900295.0,Golden State,108.0,6.5,213.0,239.99999999999997,233.85957803482015
590,21900296.0,Indiana,113.0,-9.0,246.0,240.01,246.129838871581
591,21900296.0,Memphis,104.0,9.0,218.5,240.01000000000002,226.85390927528326
592,21900297.0,Milwaukee,119.75,-17.0,284.0,240.03,259.0253750077644
593,21900297.0,New York,102.75,17.0,190.25,240.0,222.6152857703131
594,21900298.0,Chicago,104.0,4.5,218.0,240.00000000000003,228.13142741613404
595,21900298.0,Sacramento,108.5,-4.5,227.75,239.99999999999997,237.76939221428293
596,21900299.0,Cleveland,106.5,3.5,201.25,240.01999999999998,232.3502806232383
597,21900299.0,Detroit,110.0,-3.5,282.5,240.01,239.84647546624294
598,21900300.0,Orlando,115.0,-1.0,254.0,239.99,247.00666373960055
599,21900300.0,Washington,114.0,1.0,235.5,240.0,244.86489378445637
602,21900302.0,Dallas,119.0,-4.5,255.25,240.01999999999998,254.29622541932656
603,21900302.0,New Orleans,114.5,4.5,212.75,239.99999999999997,244.65826062117765
606,21900304.0,Denver,105.25,-3.0,213.25,240.0,232.22810446100965
607,21900304.0,LA Lakers,102.25,3.0,248.5,240.00000000000003,225.80279459557704
608,21900305.0,LA Clippers,120.75,-8.5,249.25,239.99999999999994,258.1862693009234
609,21900305.0,Portland,112.25,8.5,220.25,239.99,239.98122468219776
610,21900306.0,Charlotte,108.0,-3.0,259.0,240.01999999999995,236.5565607766163
611,21900306.0,Golden State,105.0,3.0,196.75,240.05,230.1312509111837
612,21900307.0,Detroit,107.25,8.5,217.5,240.00000000000003,232.11130410836748
613,21900307.0,Milwaukee,115.75,-8.5,277.25,240.02,250.31634872709313
614,21900308.0,Orlando,106.0,2.0,273.25,239.98000000000002,231.98912794613884
615,21900308.0,Phoenix,108.0,-2.0,238.25,240.0,236.27266785642723
616,21900309.0,Atlanta,112.5,2.5,244.25,239.98,242.0780782320237
617,21900309.0,Brooklyn,115.0,-2.5,278.25,240.00000000000006,247.43250311988416
618,21900310.0,Boston,107.0,-5.5,246.25,240.0,235.69230896232293
619,21900310.0,Miami,101.5,5.5,209.0,240.0,223.91257420902986
620,21900311.0,Chicago,114.75,-6.5,254.0,240.0,248.17457877194892
621,21900311.0,Memphis,108.25,6.5,242.0,240.01,234.25307406351166
622,21900312.0,Indiana,104.5,-1.0,204.75,240.0,230.47983053455695
623,21900312.0,Oklahoma City,103.5,1.0,209.75,240.0,228.33806057941277
624,21900313.0,Dallas,117.0,-5.5,242.75,240.0,251.4321501099835
625,21900313.0,Minnesota,111.5,5.5,242.0,239.99999999999997,239.65241535669043
626,21900314.0,LA Lakers,104.75,2.0,279.5,239.97999999999996,230.02164780268126
627,21900314.0,Utah,106.75,-2.0,204.0,240.0,234.30518771296968
628,21900315.0,Portland,111.0,-5.5,268.75,239.99999999999997,241.98824542138715
629,21900315.0,Sacramento,105.5,5.5,248.5,240.00000000000003,230.20851066809408
630,21900316.0,Philadelphia,119.75,-7.5,248.5,240.01,256.3283922659683
631,21900316.0,Washington,112.25,7.5,238.75,240.02,240.26511760238682
632,21900317.0,Denver,106.25,-8.5,289.0,239.98999999999998,235.3634996368156
633,21900317.0,New York,97.75,8.5,211.25,240.01,217.1584550180899
634,21900318.0,Houston,114.5,2.0,278.0,240.00000000000003,245.3679929216503
635,21900318.0,Toronto,116.5,-2.0,258.25,239.97999999999996,249.65153283193874
638,21900320.0,Brooklyn,111.25,-3.0,274.25,240.01000000000002,241.672009149606
639,21900320.0,Charlotte,108.25,3.0,223.0,240.0,235.2466992841734
640,21900321.0,Cleveland,102.5,5.0,221.25,240.00000000000003,225.62850478389043
641,21900321.0,Orlando,107.5,-5.0,226.25,240.01,236.3373545596114
642,21900322.0,Detroit,105.5,1.0,241.25,240.0,231.4860288089449
643,21900322.0,Indiana,106.5,-1.0,222.25,239.99000000000004,233.62779876408908
644,21900323.0,Boston,104.5,-3.5,219.75,240.01999999999995,231.18956283502962
645,21900323.0,Denver,101.0,3.5,199.75,239.98999999999998,223.69336799202497
646,21900324.0,Miami,118.5,-9.5,253.5,240.0,254.92869796288886
647,21900324.0,Washington,109.0,9.5,226.75,240.0,234.581883389019
648,21900325.0,Chicago,110.25,-4.5,217.25,240.0,240.52386441512354
649,21900325.0,Golden State,105.75,4.5,224.75,240.01000000000005,230.88589961697465
652,21900327.0,LA Clippers,115.0,4.5,218.5,239.98,245.44525267856068
653,21900327.0,Milwaukee,119.5,-4.5,277.25,239.98000000000002,255.08321747670956
656,21900329.0,LA Lakers,114.75,-4.5,283.75,240.00000000000003,247.6067929315708
657,21900329.0,Portland,110.25,4.5,224.0,239.98999999999998,237.9688281334219
658,21900330.0,Dallas,119.5,-8.5,272.75,240.00999999999996,256.21878915746584
659,21900330.0,New Orleans,111.0,8.5,172.5,239.98999999999998,238.01374453874018
660,21900331.0,Indiana,107.25,-5.5,241.5,240.00000000000003,236.08580499101444
661,21900331.0,New York,101.75,5.5,248.5,240.0,224.30607023772137
662,21900332.0,Cleveland,102.25,10.5,188.75,240.0,223.67359769415904
663,21900332.0,Philadelphia,112.75,-10.5,320.75,239.98999999999995,246.1621822231731
664,21900333.0,Houston,125.75,-11.5,257.25,240.0,266.90786863532094
665,21900333.0,Phoenix,114.25,11.5,243.25,240.0,242.27751415116265
666,21900334.0,Memphis,103.25,11.5,229.5,240.0,224.96368888873602
667,21900334.0,Utah,114.75,-11.5,261.75,239.98,249.59404337289428
668,21900335.0,Brooklyn,104.0,4.0,223.5,240.0,228.2733738762286
669,21900335.0,Denver,108.0,-4.0,218.75,239.99,236.84045369680535
670,21900336.0,Atlanta,110.5,1.5,271.5,239.99,239.21400292268063
671,21900336.0,Charlotte,112.0,-1.5,228.0,239.99,242.42665785539694
674,21900338.0,Philadelphia,108.75,-3.0,246.0,240.00000000000003,237.73704886269084
675,21900338.0,Toronto,105.75,3.0,234.0,240.0,231.31173899725826
676,21900339.0,LA Clippers,122.0,-9.5,268.25,239.98000000000002,260.43764236457
677,21900339.0,Washington,112.5,9.5,238.0,239.98999999999995,240.09082779070022
678,21900340.0,Dallas,111.75,-8.5,214.5,239.98999999999998,244.0204122680289
679,21900340.0,Sacramento,103.25,8.5,216.25,240.01,225.81536764930323
680,21900341.0,Oklahoma City,109.5,3.5,222.0,239.98999999999995,237.07223296753645
681,21900341.0,Portland,113.0,-3.5,222.25,240.01,244.56842781054112
682,21900342.0,LA Lakers,118.25,-9.5,273.25,239.98999999999998,254.53520193419735
683,21900342.0,Minnesota,108.75,9.5,243.75,240.01,234.18838736032748
684,21900343.0,Indiana,110.25,-3.0,223.25,240.02,240.09802503483994
685,21900343.0,LA Clippers,107.25,3.0,243.75,239.98,233.67271516940735
686,21900344.0,Boston,114.5,-13.0,242.25,239.99999999999997,249.62638672448637
687,21900344.0,Cleveland,101.5,13.0,203.75,239.98000000000002,221.78337730761183
688,21900345.0,Chicago,104.25,6.0,226.25,240.00000000000003,228.09908406454196
689,21900345.0,Toronto,110.25,-6.0,234.0,240.02,240.94970379540715
690,21900346.0,Houston,118.0,-12.0,257.25,239.99999999999997,254.8514382059785
691,21900346.0,Sacramento,106.0,12.0,253.75,240.01,229.15019874424817
692,21900347.0,Milwaukee,115.25,-13.0,259.5,240.0,250.8068748105609
693,21900347.0,Orlando,102.25,13.0,239.0,239.99999999999997,222.96386539368635
694,21900348.0,Detroit,114.0,-1.0,217.5,240.01999999999995,245.4326796248345
695,21900348.0,New Orleans,113.0,1.0,222.5,240.0,243.29090966969034
696,21900349.0,Minnesota,114.75,3.0,223.25,240.00000000000003,245.47759603015277
697,21900349.0,Phoenix,117.75,-3.0,256.5,240.00000000000006,251.90290589558538
698,21900350.0,Oklahoma City,98.75,8.5,234.0,240.01,218.73243913285597
699,21900350.0,Utah,107.25,-8.5,203.5,240.02,236.93748375158165
700,21900351.0,Golden State,111.75,-3.0,239.0,240.0,242.45900120698903
701,21900351.0,Memphis,108.75,3.0,260.5,240.0,236.03369134155642
702,21900352.0,Charlotte,114.0,2.0,237.5,239.98000000000002,244.58100086426728
703,21900352.0,Washington,116.0,-2.0,242.25,240.03,248.8645407745557
704,21900353.0,Denver,101.75,5.0,235.0,240.02,224.44801669781592
705,21900353.0,Philadelphia,106.75,-5.0,231.75,239.98999999999998,235.15686647353687
708,21900355.0,New York,107.25,9.0,194.75,240.00999999999996,231.96935764827296
709,21900355.0,Portland,116.25,-9.0,258.0,240.01,251.24528724457068
710,21900356.0,Cleveland,109.5,11.5,236.5,240.01,234.80108960602388
711,21900356.0,Houston,121.0,-11.5,235.0,240.00000000000003,259.43144409018214
712,21900357.0,Boston,104.5,1.5,244.0,239.98000000000002,229.7700982340843
713,21900357.0,Indiana,106.0,-1.5,247.5,240.0,232.9827531668006
714,21900358.0,LA Lakers,109.5,-8.5,227.75,240.01999999999998,240.47894800980526
715,21900358.0,Orlando,101.0,8.5,209.25,239.98999999999998,222.2739033910796
716,21900359.0,LA Clippers,113.0,-2.5,259.0,240.01000000000008,244.28453489035206
717,21900359.0,Toronto,110.5,2.5,231.25,240.01,238.93011000249157
718,21900360.0,Brooklyn,112.5,-9.5,230.0,240.00000000000003,245.4847932742925
719,21900360.0,Charlotte,103.0,9.5,229.25,240.01000000000002,225.13797870042265
720,21900361.0,Atlanta,107.25,6.5,234.25,240.0,232.67908994874563
721,21900361.0,Chicago,113.75,-6.5,292.5,240.00000000000003,246.60059465718285
722,21900362.0,Minnesota,110.75,-1.0,232.5,239.99999999999997,240.31723125184482
723,21900362.0,Utah,109.75,1.0,255.25,240.01,238.17546129670063
724,21900363.0,Memphis,111.5,7.0,256.25,240.00000000000003,239.22657597640682
725,21900363.0,Phoenix,118.5,-7.0,237.0,240.0,254.2189656624162
726,21900364.0,Milwaukee,120.75,-9.0,267.75,239.98,258.32821576101793
727,21900364.0,New Orleans,111.75,9.0,252.5,240.0,239.05228616472021
728,21900365.0,Oklahoma City,102.75,1.5,230.5,239.99999999999997,227.01562603324368
729,21900365.0,Sacramento,104.25,-1.5,198.5,239.98999999999998,230.22828096595998
732,21900367.0,Boston,106.75,-1.0,216.75,240.01,234.0212947927806
733,21900367.0,Philadelphia,105.75,1.0,248.25,239.99999999999997,231.8795248376364
736,21900369.0,Dallas,111.75,-6.5,256.0,240.00000000000003,243.45262642765076
737,21900369.0,Detroit,105.25,6.5,219.0,240.01000000000002,229.5311217192135
738,21900370.0,Denver,112.25,-8.0,241.5,239.99999999999997,244.6654578653174
739,21900370.0,Portland,104.25,8.0,206.25,239.99,227.53129822416383
740,21900371.0,Houston,113.25,-6.5,253.5,239.98999999999998,245.81360259979985
741,21900371.0,Orlando,106.75,6.5,217.75,240.01000000000002,231.8920978913626
742,21900372.0,New Orleans,107.75,7.0,224.25,240.03,233.32413554603409
743,21900372.0,Philadelphia,114.75,-7.0,248.75,240.00000000000006,248.31652523204346
